charge,0,1,2
-0.00021281214944405204,1.1775685722166962,3.647327081924279,1.6524491622956416
0.12533267691231048,0.48188894006355,2.456712836839008,1.2992807750376594
0.0,2.332667012721676,3.84759768488142,2.3567482721440807
0.0,3.0164518440570705,2.167241210013652,0.9156083737692728
0.0,0.4355507679586301,0.957444035379468,1.4408050751836892
0.0,0.2104539139712624,0.8111624989850057,2.753758104294806
-0.011916443733092004,3.538289228840619,0.5350372882292216,2.165818557540489
0.0,0.2094150711200524,0.2430275539383356,4.078736492484786
0.0,0.426919187731531,-0.7474385866085957,3.428429382754965
0.0,3.537250385989409,-0.0330976568174484,3.490796945730469
0.0,0.9383853292569612,2.0154704772113297,5.602503519533528
0.0,3.177558412435839,1.8457024347020248,4.376020972022753
0.0,0.2501625147579525,0.9322003229529356,5.258876610095336
0.0,3.577997829627309,0.6560751121971515,4.67093706334102
0.0,2.643096151495652,-1.0401185495758278,7.041475670756568
0.0,0.2559459134968924,0.2841787165442456,6.536716903767056
0.0,0.473450030108371,-0.7062874240026857,5.886409794037236
0.0,3.583781228366249,0.0080535057884615,5.94877735701274
0.0,0.3009472200287924,0.8661489931698156,7.778700399331046
0.0,0.518451336640271,-0.1243171473771157,7.128393289601226
-0.0051033178564245385,3.628782534898149,0.5900237824140315,7.19076085257673
0.0,3.277872098973199,3.2687992225818547,7.111710385724243
0.0,0.5755730552826801,2.501578647227228,6.681612994685709
0.0,2.4263511279408063,3.89246349526964,7.739080491792131
0.0,3.1101359592762003,2.212107020401872,6.297940593417323
0.0,2.690269614688212,-1.329164498753128,9.442632863854588
-0.001893541270929098,0.3031193766894524,-0.0048672326330543,8.937874096865077
0.0,0.520623493300931,-0.9953333731799856,8.287566987135255
-0.010023618009842717,3.630954691558809,-0.2809924433888384,8.34993455011076
0.0,2.3469995400818475,-1.074806782058793,7.186703584473306
0.0,1.0805143422872112,1.4786898579775698,10.576829119013109
0.0,3.319687425466089,1.3089218154682647,9.350346571502332
0.0,0.3922915277882024,0.3954197037191757,10.233202209574916
0.0,2.8231054427852493,-1.19118614790834,9.566686019310213
0.0,3.7201268426575593,0.1192944929633915,9.6452626628206
0.0,1.2360372210684882,-0.4057690742226919,12.468928891486376
0.0,2.486682746494897,-1.5288623776520929,9.668018105908706
-0.029250109530205588,0.3694342222421012,-0.5082135210626904,11.904661708502696
0.0,2.1120253227401395,-3.1780895269486003,10.894518608799803
0.001901714862244736,-0.6181166136219087,-1.0093786455152902,10.883437861253189
-0.004078764614309774,-0.2115326018582786,-3.565337906164607,9.289099730320023
-0.023367828316264272,0.006667518011663,-2.160405188965955,8.460207222749224
0.0,0.4167089742690613,-1.3272081279687102,13.149287922079818
0.0,2.115636397768812,-3.734775548347178,13.310419779631138
0.0,0.5217207977360383,-2.357324528223442,13.855401285827526
-0.009541127649441197,2.1593000747671,-3.99708413385462,12.139144822376924
0.0,1.7723663231624478,-3.4804178316528427,11.054490500249855
-0.014296590186011033,-0.2406147205439762,-2.5390982745714687,13.192090762692828
-0.018426818023953035,1.1835210066504094,-4.610373276863111,13.45262045649659
0.020425016841799357,0.0805534929125351,-4.630417720579963,11.676457476770548
0.0,0.0056368464041716,-3.574332472977582,13.862055122763756
0.0,-0.8172529109753237,-3.5950516518870903,12.585698610176784
0.0,0.0208287578128453,-4.810059153999226,12.943071329869898
0.0,1.303716632478668,-4.867618359509419,12.150395045535364
0.0,1.5222739148265862,-0.592176125232931,12.987646650957732
-0.07137778972985138,2.8459997355867173,-1.26022677559999,14.927647001677231
0.0,4.169088815353392,-2.429339657097168,13.965877331131718
0.0,5.045040812429332,-0.6552681746476978,12.468603531640015
0.0,5.585286472108459,1.582531203221465,11.080989126577922
0.0,3.752697400693211,-0.8036600149185467,10.713133543155536
-0.0035614298091314815,3.970897520563154,0.6012727022801053,9.884241035584736
0.0,5.985725889299929,0.3929038807165916,11.37590521789619
0.0,1.299832539089551,2.22534869851701,13.687106489635235
0.0,3.539005622268429,2.055580656007705,12.460623942124464
0.0,0.8367065785779102,1.288360080653078,12.030526551085927
0.0,2.041278444898401,0.2754913856002663,14.432483879408274
0.0,2.687484651236036,2.6792449286954896,13.08799404819235
0.0,3.101889304704149,0.8674494847708146,0.7941367554771133
0.0,1.2693002332889014,-1.5187417333691968,0.4262811720547262
-0.004242825122076942,0.1744934070262624,-0.0460526269782743,1.6769923935496962
0.0,0.3919975236377411,-1.0365187675252057,1.026685283819875
-0.00613702592461471,3.502328721895619,-0.3221778377340584,1.0890528467953795
-0.0032187406685759076,0.8680119196813612,1.3711260478856797,0.6326470847286574
-0.018030434579568124,3.107185002860239,1.2013580053763746,-0.5938354627821167
0.0,0.40488595916972,0.4341374300217478,-1.0239328538206507
0.0,0.1797891051823523,0.2878558936272857,0.2890201752904662
-0.0074203269624317355,3.507624420051709,0.0117306828715015,-0.2989193714638505
0.0,3.077263010976289,0.2674370533852146,-1.597094162030937
0.0,0.1498671132984024,-0.6460650583638743,-0.7142385239583537
0.0,0.367371229909881,-1.6365311989108058,-1.364545633688175
0.0,3.477702428167759,-0.9221902691196584,-1.3021780707126704
0.0,0.8551048608546912,0.7677408475426597,-1.7592565095262729
-0.0014459079649846481,3.094277944033569,0.5979728050333546,-2.985739057037047
-0.013492060492000933,0.39197890034305,-0.169247770321272,-3.4158364480755807
-0.001439283359074461,0.1668820463556823,-0.3155293067157343,-2.102883418964464
0.0,3.494717361225039,-0.5916545174715184,-2.6908229657187808
0.0,0.1485745072532724,-1.1771891651914144,-3.1766188912039137
-0.005114462164949444,3.476409822122629,-1.4533143759471985,-3.764558437958231
0.0,3.155854489647727,-2.785433798300731,-2.4986391140821085
0.0,0.0956497596973424,-2.675730646966364,-3.0292384210414336
0.0,1.1614715421200907,-4.294366789925071,-2.944877269901755
-0.0012443600137137798,0.8738579800532011,0.4671315528242598,-4.160543182590502
0.0,3.113031063232079,0.2973635103149546,-5.387025730101277
0.0,0.41073201954156,-0.469857065039672,-5.817123121139811
-0.002621376122242552,0.1856351655541923,-0.6161386014341343,-4.504170092028694
0.0,0.4031392821656709,-1.6066047419810658,-5.154477201758515
-0.0013748720688948621,3.513470480423549,-0.8922638121899185,-5.09210963878301
0.0,0.1870052070305423,-1.3136713354432543,-5.680068886073994
0.0,0.4045093236420209,-2.304137475990186,-6.330375995803815
0.0,3.514840521899899,-1.5897965461990384,-6.26800843282831
-0.013430903955991714,0.9237559249277312,0.4058143894580197,-6.619245371360813
0.0,3.162929008106609,0.2360463469487146,-7.845727918871587
-0.00036406632734546797,0.46062996441609,-0.5311742284059121,-8.275825309910122
0.0,0.2355331104287223,-0.6774557648003743,-6.962872280799004
0.0,0.453037227040201,-1.6679219053473058,-7.613179390528825
0.0,3.563368425298079,-0.9535809755561584,-7.55081182755332
0.0,0.2551816327845024,-1.2729110210463144,-8.199168083337213
0.0,3.583016947653859,-1.5490362318020985,-8.78710763009153
-0.0430110638377116,3.285390209678697,-2.8743577782298213,-7.870076467127588
0.0,1.538192425860893,-2.832411016087725,-10.480279503152683
-0.0039593568620272515,0.2251854797283123,-2.7646546268954544,-8.400675774086913
-0.028883022769693456,3.372277817919557,-0.524962078351671,-8.83632661007399
-0.0022263044598813462,3.239468985647059,0.4982431847317846,-10.249781555105898
0.0,0.3120730879691724,-0.4152589270173043,-9.366925917033312
0.0,0.529577204580651,-1.405725067564236,-10.017233026763137
0.0,3.639908402838529,-0.6913841377730885,-9.95486546378763
-0.00781329791464878,2.780756492959982,-2.158614520528778,-10.152073061651665
-0.06850813117819712,0.3936062549612222,-0.8343172544087043,-10.656831828641174
0.0,0.6111103715727009,-1.824783394955636,-11.307138938370995
0.0,3.5598706211837667,-0.1084808269173809,-11.32184377202945
0.0,2.744168198134027,0.6700674555296603,-10.87222737012241
-0.07486343458183749,0.7171700078448608,-0.9892438161299456,-12.502750188718595
0.0,0.0156171899451609,0.1783716766196541,-12.667604477345314
-0.13918075362453453,-0.4826745117725488,2.81744222199134,-10.668309378063062
0.0,-0.0760905000089186,0.2614829613420233,-12.262647508996224
-0.009788015442419152,-0.3776626883055717,1.787325821736608,-9.962196014315357
0.04103319118297786,-1.1708973262715576,1.7341720677329455,-11.011936287501252
0.004819197192871659,-0.953393209660079,0.7437059271860142,-11.662243397231077
0.0,2.958265787927477,1.856717945156509,-12.74214821701578
0.0,2.825456955654979,2.8799232082399646,-14.155603162047688
0.0,2.1425633648777374,2.6352662276035503,-12.29253181510874
0.006398126026932985,0.115565174588571,0.9759549559439442,-13.923054633704924
0.0,-0.0165644835579062,3.889340052718001,-13.141806935227242
-0.03610004064111066,1.967289956862741,3.823125172609333,-14.442048667214989
-0.002490147618757349,0.2918321828156393,4.096220542600872,-14.530640203020347
-0.03791668559044612,0.607163690266635,2.9472036491331584,-15.309674194850968
-0.006470032729548828,1.2838604296587883,4.3820655640894,-13.73622080052562
-0.004258555045306326,-0.5932026739892537,2.8333866754023798,-13.748199087743286
0.0,1.6753864803945762,2.7605486697805293,-15.359077332051468
0.0,2.067616940386643,1.3558964991085254,-16.478896419264103
0.0,3.5142697522349504,1.280462797869902,-16.09591812057784
-0.005250217699544173,2.7984901576464574,0.353713338875057,-16.150463202590103
-0.010658776587351197,4.816966949187029,1.4653537645846646,-14.771335569530958
0.0,4.3203849665061895,-1.03475419879194,-14.554996121723075
0.0,5.2174063663785,0.2757264420797916,-14.47641947821269
0.0,5.591816880257809,-0.3240653474230954,-13.236801540809026
0.0,3.759227808842561,-2.710256565563107,-13.604657124231414
0.0,5.09523489757697,-2.8241733107997,-13.020462093001148
-0.011934133144661602,3.002192676722592,-2.960652671441248,-13.246457709454605
-0.015666095137052787,1.7098492649864714,-3.1090445117120966,-15.001927697939085
-0.007047520676373879,1.928049384856413,-1.7041117945134443,-15.830820205509886
0.0,1.4082770766898185,-1.5832016513175118,-12.701476203258215
0.0,0.6150424387238325,-1.6363554053211742,-13.751216476444114
-0.02263885432257309,0.8325465553353111,-2.626821545868106,-14.401523586173935
0.0,3.942877753593189,-1.9124806160769583,-14.33915602319843
0.0,2.4701630682212605,-0.6579432049887892,-15.461461365639495
-0.004844171363744961,3.864033490193437,2.744993524121897,3.2347748187655774
-0.0006875621799137105,3.676346812744687,2.008084028658101,2.094586886752838
0.0,1.598315750623048,3.583128982714718,0.6380668040355617
0.0,2.7463420229965267,1.926683319137592,0.582772917427148
0.0,1.834264641381352,2.521677958796812,-0.0457326981580854
-0.005587976920039893,0.2152701787357128,3.328740631216451,3.2841787730393577
0.0,0.1500690414214235,2.0484912188577318,3.2026795375507944
-0.12234340829371178,0.7587559292740682,3.723606193787488,2.197207468211832
0.003725224370956628,0.9268909410218136,-1.5817540298594386,4.208334830601554
-0.03784625144045655,2.1201701652025835,-1.9724435564541127,4.274436654050218
0.0,2.683604101247937,-1.5630847185068084,3.147568874654178
0.0,1.0989597585451527,2.574121794467691,5.391709143315458
0.0,2.9781584589057366,2.049451188925397,5.389631883892258
0.0,1.6424455090835082,2.968987357038728,4.304737838487932
-0.03987039754396642,0.9730992482427636,-1.5415550483343488,6.586584196562424
-0.017166282133906637,2.166378472423533,-1.932244574929023,6.652686020011089
-0.009488014737168118,2.729812408468887,-1.5228857369817184,5.525818240615048
-0.022347760990519085,0.3152976490552627,3.241712632986441,8.770056870796129
0.0,0.2500965117409733,1.9614632206277212,8.688557635307564
0.0,0.858783399593618,3.636578195557478,7.683085565968603
0.0,3.211774232299513,1.5222908004051672,8.679041805107369
-0.0014057564729332433,3.962894845793616,2.668559133816267,8.692361957724067
-0.0012904952277911213,3.775208168344867,1.9316496383524715,7.552174025711328
-0.058850661431278144,1.6854081362422182,3.865112002318458,6.126779936189762
0.0,2.8334344086156973,2.2086663387413314,6.071486049581348
0.0,2.211082909279354,-2.195223628603533,8.862340790215969
0.0,2.7745168453247078,-1.7858647906562286,7.735473010819928
0.0,1.3286632245882228,2.015835543008741,10.58403998614324
-0.008601706525469627,1.8721489751265783,2.4107011055797782,9.497068681315712
0.0,1.1018210487585036,-3.9310485822576022,9.98500623547086
0.0,1.6652549848038571,-3.5216897443102986,8.858138456074819
0.0,0.7531776031886818,-2.9266951046510785,8.229632840489584
0.0,-1.2939568667558472,-2.089957694782639,11.210325360649907
0.0,-1.3591580040701363,-3.370207107141358,11.128826125161345
0.07822842638994296,-0.1658787798893664,-3.760896633736033,11.194927948610008
0.0,-0.9140650121984172,-0.7236535125636789,10.100981757294878
-0.019488129827719563,-0.3705792616600619,-0.328787949992642,9.014010452467351
-0.027006626514867696,-0.1346303709017582,-1.3902389739105487,8.330210950273704
-0.05520665519364238,0.7685587178200727,-0.783347382770629,14.774761722635848
0.0,0.7033575805057833,-2.063596795129349,14.693262487147283
0.0,1.6631829340570334,-3.5401700736940587,14.605589969377114
-0.0321682737375518,2.856462158237804,-3.930859600288733,14.67169179282578
0.0,3.6075827717319062,-2.784591266877633,14.685011945442476
0.0,3.419896094283157,-3.5215007623414287,13.54482401342974
0.0,3.171819099584123,-0.1542684226435189,14.472142781572416
0.0,4.299897186450604,-1.8252073615969129,14.456745369532518
0.044667892582360424,5.051017799944707,-0.6789390281858128,14.470065522149216
0.0,4.413200301097183,-2.880725113005343,13.04229662914546
0.0,5.164320914591286,-1.7344567795942427,13.055616781762158
-0.03697422597499186,4.9766342371425365,-2.4713662750580383,11.91542884974942
0.0,4.0645568555273615,-1.876371635398819,11.286923234164185
-0.0020970498592550817,5.112084443642444,-1.1648436459595028,11.44211123460232
-0.008457446902519173,5.675518379687797,-0.7554848080121984,10.31524345520628
0.0,4.763440998072622,-0.1604901683529786,9.686737839621044
0.0,3.287451820244813,2.139385238620091,11.550671276434596
0.0,3.830937570783168,2.534250801191128,10.46369997160707
0.0,4.066886461541472,1.472799777273221,9.779900469413423
0.0,5.290199982644164,-0.1974354089379528,12.92955495777628
-0.0010300744551299083,6.0413205961382666,0.9488329244731472,12.942875110392976
0.0,2.074527361658043,2.104715636473821,14.29389601783974
-0.04744432797667901,3.202605448524524,0.4337766975204271,14.27849860579984
-0.009583254114882374,3.9537260620186263,1.5800450309315273,14.291818758416538
-0.05708029405420202,1.119828450589473,2.526905794743941,12.853458443286955
0.0,1.663314201127828,2.921771357314978,11.76648713845943
0.0,1.899263091886132,1.8603203333970717,11.082687636265783
-0.015510816506074686,0.5177559817202028,1.289934107225461,13.972570386410029
0.0033034002915068948,0.4525548444059134,0.0096846948667412,13.891071150921464
-0.0011971379477471122,0.8922377638160334,-1.8483407422699587,1.982207149653644
0.0,2.085516987996804,-2.239030268864633,2.0483089731023085
0.0,2.6489509240421567,-1.8296714309173283,0.921441193706268
0.0,1.0290614950725328,1.893854054462841,0.1604268963315078
0.0,1.5725472456108882,2.2887196170338777,-0.9265444084960182
-0.003908039583283178,1.808496136369192,1.2272685931159713,-1.610343910689665
0.0,0.8661521368850434,-2.4315227763524687,-0.3476756841399359
-0.011013749210503038,2.0594313610658137,-2.822212302947143,-0.2815738606912716
0.0,2.622865297111167,-2.4128534649998383,-1.408441640087312
-0.0023013510734867407,1.0194426667467127,1.306085734824051,-2.174636319142442
0.0,1.5629284172850682,1.700951297395088,-3.261607623969968
0.0,0.0177506118947627,-2.535907605290659,-3.370275186861222
-0.12146581060451091,-0.0474505254195265,-3.8161570176493775,-3.4517744223497857
0.0,0.7971852531914217,-3.2024930666375284,-5.141045993882395
-0.009546894910239283,2.9157823611188336,-4.268255026292463,-3.360523262334981
-7.029739350178624e-05,3.666902974612937,-3.121986692881363,-3.3472031097182824
0.0,3.4792162971641867,-3.858896188345159,-4.487391041731022
0.0,2.567138915549012,-3.263901548685938,-5.115896657316255
0.0,0.8851700451378627,-2.447890465271279,-1.822402062710122
0.0,0.8199689078235733,-3.728139877629999,-1.9039012981986856
-0.0502946346447037,2.0132481320043434,-4.118829404224673,-1.8377994747500213
-0.012115224768483592,2.7643687454984462,-2.972561070813573,-1.8244793221333224
0.0,1.0355291993092126,1.0284850103817111,-4.402694834220802
-0.0027743236139052335,2.9147278996697965,0.5038144048394172,-4.404772093644002
-0.07078187851981604,1.579014949847568,1.423350572952748,-5.489666139048328
0.0,0.9043829588301634,-3.135174522295189,-5.568578315355626
0.0,2.0976621830109337,-3.525864048889863,-5.502476491906961
0.0,2.661096119056287,-3.1165052109425586,-6.629344271303002
-0.0024548943560908348,1.079123315423153,0.9687971947488112,-6.785741787651892
0.0,2.958322015783737,0.4441265892065172,-6.787819047075092
0.0,1.6226090659615082,1.363662757319848,-7.872713092479418
0.0,0.1769613026480326,-2.509816953976169,-8.860668982501112
-0.0031181408930683035,0.1117601653337433,-3.790066366334889,-8.942168217989677
0.0,0.720447053186388,-2.114951391405132,-9.94764028732864
0.0,0.9563959439446916,-3.1764024153230386,-10.631439789522286
0.0,3.072906556251064,-4.2270675214196025,-8.78908907700762
0.0,3.8240271697451664,-3.080799188008503,-8.775768924390922
-0.0009459738793607003,3.6363404922964166,-3.8177086834722975,-9.91595685640366
0.0,2.7242631106812416,-3.2227140438130784,-10.544462471988895
0.0,0.9804784092884228,-2.768192089741779,-7.296787055207732
0.0,0.9152772719741334,-4.0484415021004985,-7.378286290696296
-0.0009537507757649927,2.1085564961549035,-4.439131028695173,-7.312184467247631
-0.09493811546678667,2.859677109649007,-3.292862695284073,-7.298864314630932
0.0,1.144496366435003,1.2073841313231712,-9.000251432185841
0.0,3.023695066795587,0.6827135257808773,-9.002328691609042
0.0,1.6879821169733582,1.602249693894208,-10.087222737013368
0.0,1.213603412336573,-2.6414754509433287,-10.757502810982386
0.0,2.406882636517344,-3.0321649775380037,-10.69140098753372
0.0008178369749822948,2.970316572562697,-2.6228061395906987,-11.81826876692976
-0.0003459796954066405,0.1408710614962227,2.983302500905011,-10.157064830932532
0.0,2.0200697618568064,2.458631895362717,-10.159142090355733
0.0,0.684356812034578,3.378168063476048,-11.24403613576006
-0.04671737019468598,-1.1224187731904172,2.869172240888401,-11.378125903816212
-0.00510489674859431,-0.5789330226520619,3.2640378034594377,-12.46509720864374
0.006469527460383023,-0.3429841318937582,2.2025867795415315,-13.148896710837386
-0.0013277194900563815,-0.8286419174135672,1.4966354193179912,-10.250638084794812
0.0,-0.8938430547278565,0.2163860069592713,-10.332137320283376
0.0,0.2994361694529135,-0.1743035196354028,-10.26603549683471
-0.0014816847571301253,0.8336743461380635,0.1184277866980813,-14.985212528842457
0.0,2.590387506364187,0.1370970980507115,-16.04597848478983
-0.02077988420577331,1.6783101247490118,0.7320917377099314,-16.674484100375064
0.0,3.8077588215960665,2.303955519977577,-14.834856148305873
-0.11384689626716685,2.472045871773838,3.223491688090908,-15.9197501937102
-0.17813260001029024,3.6200721441473167,1.5670460245137816,-15.975044080318613
0.0,2.7079947625321417,2.1620406641730017,-16.603549695903844
0.0,4.396194221043873,-1.008994767333783,-14.58470441023671
-0.004994001193628116,4.959628157089226,-0.5996359293864785,-15.71157218963275
-0.006302087187377398,4.047550775474051,-0.0046412897272586,-16.340077805217984
0.0,3.4175112565414927,1.732342254501701,-13.169452029134645
-0.0035791252863755113,5.296709956902077,1.2076716489594073,-13.171529288557844
0.0,3.960997007079848,2.1272078170727378,-14.25642333396217
-0.012343822965430356,4.013982568324884,0.0102050208837211,-11.531333233557902
-0.03673260240166348,5.893181268685467,-0.5144655846585727,-11.533410492981105
0.0,4.557468318863238,0.405070583454758,-12.618304538385429
0.0,3.1798149227520938,-2.8711658357424588,-11.695514907345606
0.0,4.373094146932864,-3.2618553623371325,-11.62941308389694
-0.005735278988665112,6.045814861283587,-1.507203408564873,-13.006807330300733
-0.05795872585214416,5.858128183834837,-2.2441129040286683,-14.146995262313473
0.0,4.946050802219662,-1.6491182643694486,-14.775500877898706
0.0,3.196817155187144,-3.211849633679273,-14.3829137390757
-0.052001650422025696,3.947937768681247,-2.065581300268173,-14.369593586459002
0.0,3.760251091232497,-2.8024907957319685,-15.50978151847174
-0.005954837017562873,2.848173709617322,-2.2074961560727484,-16.138287134056974
0.0,1.0760738579215228,-1.8949043376420889,-12.934330478941392
0.0,1.0108727206072334,-3.175153750000809,-13.015829714429955
0.0,2.204151944788004,-3.5658432765954826,-12.949727890981292
0.0,0.5471497673110127,-0.6502926764199388,-14.081481942190193
0.02345884417573873,0.4819486299967234,-1.9305420887786584,-14.162981177678756
-0.00441888371793812,1.090635517849368,-0.2554271138489019,-15.16845324701772
-0.10816894171933526,1.3265844086076717,-1.3168781377668086,-15.852252749211369
